Order_ID,Order_Date,Order_Priority,Ord_id
19811,8/8/2011,LOW,Ord_2395
19841,26-12-2010,LOW,Ord_2396
19874,8/6/2012,HIGH,Ord_2397
20068,28-02-2011,CRITICAL,Ord_2398
20162,8/2/2009,MEDIUM,Ord_2399
20354,19-09-2012,CRITICAL,Ord_2400
20384,25-10-2011,LOW,Ord_2401
20710,29-11-2009,HIGH,Ord_2402
20934,20-01-2010,CRITICAL,Ord_2403
21057,3/2/2011,LOW,Ord_2404
21190,28-05-2009,MEDIUM,Ord_2405
21505,3/12/2012,LOW,Ord_2406
22055,23-09-2012,MEDIUM,Ord_2407
22371,4/4/2009,HIGH,Ord_2408
22498,9/11/2010,CRITICAL,Ord_2409
22562,27-03-2009,MEDIUM,Ord_2410
23392,16-08-2009,MEDIUM,Ord_2411
23782,10/1/2010,LOW,Ord_2412
24069,16-07-2010,LOW,Ord_2413
24099,20-05-2011,NOT SPECIFIED,Ord_2414
24228,17-07-2009,LOW,Ord_2415
24231,7/8/2009,NOT SPECIFIED,Ord_2416
24613,16-07-2012,LOW,Ord_2417
24647,4/6/2009,NOT SPECIFIED,Ord_2418
24672,17-03-2012,MEDIUM,Ord_2419
24740,10/1/2010,MEDIUM,Ord_2420
25479,28-04-2011,CRITICAL,Ord_2421
25985,2/9/2012,LOW,Ord_2422
26341,28-07-2010,CRITICAL,Ord_2423
26407,19-06-2012,CRITICAL,Ord_2424
26432,30-12-2009,LOW,Ord_2425
26630,27-11-2010,HIGH,Ord_2426
26660,18-03-2012,MEDIUM,Ord_2427
26818,8/1/2012,NOT SPECIFIED,Ord_2428
27011,30-12-2010,MEDIUM,Ord_2429
27841,16-09-2012,HIGH,Ord_2430
28581,7/12/2011,MEDIUM,Ord_2431
28611,27-12-2012,LOW,Ord_2432
28647,14-03-2009,CRITICAL,Ord_2433
28736,21-04-2009,HIGH,Ord_2434
28835,31-03-2012,NOT SPECIFIED,Ord_2435
29220,29-12-2012,MEDIUM,Ord_2436
30114,16-08-2010,LOW,Ord_2437
30336,29-01-2010,MEDIUM,Ord_2438
30725,28-12-2009,MEDIUM,Ord_2439
30784,7/5/2012,MEDIUM,Ord_2440
31040,14-09-2010,NOT SPECIFIED,Ord_2441
31846,13-08-2011,CRITICAL,Ord_2442
32038,17-06-2009,LOW,Ord_2443
32065,2/12/2011,MEDIUM,Ord_2444
32326,31-10-2010,HIGH,Ord_2445
32613,16-12-2011,LOW,Ord_2446
32741,15-02-2009,LOW,Ord_2447
32903,26-07-2012,LOW,Ord_2448
33031,24-08-2012,HIGH,Ord_2449
33152,21-11-2010,CRITICAL,Ord_2450
33217,12/3/2009,HIGH,Ord_2451
33606,1/3/2012,HIGH,Ord_2452
33666,16-07-2012,NOT SPECIFIED,Ord_2453
33764,10/2/2011,CRITICAL,Ord_2454
33921,30-03-2010,LOW,Ord_2455
33956,19-01-2012,LOW,Ord_2456
34022,3/11/2012,NOT SPECIFIED,Ord_2457
34148,21-08-2012,CRITICAL,Ord_2458
34182,17-10-2012,CRITICAL,Ord_2459
34337,14-05-2010,MEDIUM,Ord_2460
34657,5/5/2010,LOW,Ord_2461
34727,13-03-2011,LOW,Ord_2462
34881,7/2/2011,MEDIUM,Ord_2463
34882,24-07-2009,CRITICAL,Ord_2464
34916,9/8/2010,HIGH,Ord_2465
35041,15-04-2009,NOT SPECIFIED,Ord_2466
35302,7/6/2010,MEDIUM,Ord_2467
35841,8/5/2011,MEDIUM,Ord_2468
36034,16-10-2012,HIGH,Ord_2469
36065,17-02-2010,HIGH,Ord_2470
36355,2/12/2009,MEDIUM,Ord_2471
36358,13-05-2009,NOT SPECIFIED,Ord_2472
36739,8/10/2009,NOT SPECIFIED,Ord_2473
36743,8/9/2012,CRITICAL,Ord_2474
36864,29-07-2012,LOW,Ord_2475
37188,4/3/2012,CRITICAL,Ord_2476
37414,9/9/2011,LOW,Ord_2477
37638,21-01-2009,LOW,Ord_2478
37734,26-12-2009,CRITICAL,Ord_2479
37763,8/2/2012,NOT SPECIFIED,Ord_2480
37859,30-03-2009,CRITICAL,Ord_2481
38048,24-01-2010,HIGH,Ord_2482
38305,30-04-2011,CRITICAL,Ord_2483
38371,8/11/2009,NOT SPECIFIED,Ord_2484
38789,14-11-2010,HIGH,Ord_2485
39076,11/12/2009,CRITICAL,Ord_2486
39173,16-01-2009,CRITICAL,Ord_2487
39335,25-05-2009,NOT SPECIFIED,Ord_2488
39744,6/7/2009,MEDIUM,Ord_2489
39878,5/3/2011,NOT SPECIFIED,Ord_2490
39972,25-09-2012,NOT SPECIFIED,Ord_2491
40643,5/4/2011,CRITICAL,Ord_2492
40870,11/12/2011,CRITICAL,Ord_2493
40934,13-11-2011,NOT SPECIFIED,Ord_2494
41254,10/1/2011,CRITICAL,Ord_2495
41472,23-01-2010,LOW,Ord_2496
41830,17-02-2012,LOW,Ord_2497
42144,12/11/2009,MEDIUM,Ord_2498
42439,19-06-2010,NOT SPECIFIED,Ord_2499
42758,10/11/2012,CRITICAL,Ord_2500
42950,22-08-2010,HIGH,Ord_2501
42951,16-09-2012,CRITICAL,Ord_2502
43172,3/7/2009,LOW,Ord_2503
43270,1/9/2012,CRITICAL,Ord_2504
43271,3/3/2010,MEDIUM,Ord_2505
43745,1/11/2010,LOW,Ord_2506
43779,21-08-2009,HIGH,Ord_2507
43877,15-03-2010,LOW,Ord_2508
43907,18-07-2012,CRITICAL,Ord_2509
43940,21-02-2010,CRITICAL,Ord_2510
44036,11/1/2012,HIGH,Ord_2511
44225,3/4/2009,HIGH,Ord_2512
44352,15-09-2009,NOT SPECIFIED,Ord_2513
44487,11/9/2009,CRITICAL,Ord_2514
44775,29-09-2009,MEDIUM,Ord_2515
46337,27-04-2012,LOW,Ord_2516
46562,12/2/2011,NOT SPECIFIED,Ord_2517
46597,31-12-2009,NOT SPECIFIED,Ord_2518
46725,20-09-2010,NOT SPECIFIED,Ord_2519
46787,29-03-2012,MEDIUM,Ord_2520
46916,3/10/2011,HIGH,Ord_2521
47265,10/12/2011,CRITICAL,Ord_2522
48487,11/1/2010,LOW,Ord_2523
48774,9/8/2012,HIGH,Ord_2524
49381,13-12-2012,NOT SPECIFIED,Ord_2525
49666,6/8/2009,LOW,Ord_2526
49762,15-06-2011,HIGH,Ord_2527
49831,23-08-2010,CRITICAL,Ord_2528
49892,10/2/2011,LOW,Ord_2529
49988,20-12-2010,HIGH,Ord_2530
50308,18-10-2012,LOW,Ord_2531
50692,17-09-2010,HIGH,Ord_2532
50725,23-11-2010,MEDIUM,Ord_2533
50982,16-04-2012,HIGH,Ord_2534
51008,20-08-2011,HIGH,Ord_2535
51463,17-12-2011,LOW,Ord_2536
51943,24-04-2009,HIGH,Ord_2537
52039,2/8/2012,CRITICAL,Ord_2538
52290,21-05-2012,LOW,Ord_2539
52480,27-07-2010,NOT SPECIFIED,Ord_2540
52486,4/1/2011,NOT SPECIFIED,Ord_2541
52519,29-04-2012,HIGH,Ord_2542
53188,5/11/2012,HIGH,Ord_2543
53223,14-07-2012,LOW,Ord_2544
53248,29-10-2010,CRITICAL,Ord_2545
53411,29-11-2011,CRITICAL,Ord_2546
53668,31-03-2010,NOT SPECIFIED,Ord_2547
53730,29-12-2012,HIGH,Ord_2548
54020,31-01-2012,LOW,Ord_2549
54368,1/11/2011,NOT SPECIFIED,Ord_2550
54721,18-10-2012,NOT SPECIFIED,Ord_2551
55013,12/7/2011,LOW,Ord_2552
55077,4/10/2011,CRITICAL,Ord_2553
55206,2/11/2011,MEDIUM,Ord_2554
55492,19-09-2011,CRITICAL,Ord_2555
55744,20-10-2011,CRITICAL,Ord_2556
55968,30-09-2012,LOW,Ord_2557
56288,30-06-2010,NOT SPECIFIED,Ord_2558
56291,17-09-2012,NOT SPECIFIED,Ord_2559
56486,28-05-2009,CRITICAL,Ord_2560
56514,11/2/2012,LOW,Ord_2561
56672,12/5/2012,HIGH,Ord_2562
56931,3/2/2010,HIGH,Ord_2563
57025,26-06-2012,MEDIUM,Ord_2564
57061,30-11-2009,LOW,Ord_2565
57217,21-01-2011,MEDIUM,Ord_2566
57504,4/8/2009,NOT SPECIFIED,Ord_2567
57666,22-05-2009,NOT SPECIFIED,Ord_2568
58496,11/6/2011,NOT SPECIFIED,Ord_2569
58628,24-03-2009,MEDIUM,Ord_2570
58854,24-04-2010,CRITICAL,Ord_2571
58917,2/3/2012,HIGH,Ord_2572
59104,12/2/2009,HIGH,Ord_2573
59937,28-12-2009,HIGH,Ord_2574
386,24-01-2011,HIGH,Ord_2575
416,26-09-2010,LOW,Ord_2576
513,30-04-2011,HIGH,Ord_2577
611,26-01-2010,CRITICAL,Ord_2578
802,4/1/2011,CRITICAL,Ord_2579
960,20-09-2009,MEDIUM,Ord_2580
965,14-05-2011,LOW,Ord_2581
1127,18-09-2011,NOT SPECIFIED,Ord_2582
1507,13-10-2010,MEDIUM,Ord_2583
1665,7/5/2009,HIGH,Ord_2584
1952,15-03-2009,HIGH,Ord_2585
1953,29-11-2010,MEDIUM,Ord_2586
2213,14-01-2010,NOT SPECIFIED,Ord_2587
2368,19-08-2010,CRITICAL,Ord_2588
2560,4/9/2012,CRITICAL,Ord_2589
2754,2/4/2009,HIGH,Ord_2590
2755,6/2/2012,NOT SPECIFIED,Ord_2591
3333,15-09-2012,NOT SPECIFIED,Ord_2592
3460,2/10/2011,HIGH,Ord_2593
3591,7/12/2010,MEDIUM,Ord_2594
4006,3/1/2011,MEDIUM,Ord_2595
4193,8/1/2009,HIGH,Ord_2596
4387,22-10-2011,CRITICAL,Ord_2597
4512,24-10-2011,LOW,Ord_2598
4839,9/5/2009,CRITICAL,Ord_2599
4935,24-05-2010,NOT SPECIFIED,Ord_2600
6403,11/2/2011,LOW,Ord_2601
6754,11/8/2011,HIGH,Ord_2602
7619,8/10/2010,NOT SPECIFIED,Ord_2603
7744,17-11-2009,LOW,Ord_2604
8006,3/6/2011,MEDIUM,Ord_2605
8224,7/2/2012,NOT SPECIFIED,Ord_2606
8323,6/9/2011,HIGH,Ord_2607
8480,29-01-2011,HIGH,Ord_2608
9568,7/3/2010,NOT SPECIFIED,Ord_2609
9701,27-02-2010,LOW,Ord_2610
9926,11/10/2009,HIGH,Ord_2611
10373,25-06-2010,CRITICAL,Ord_2612
10470,4/5/2012,LOW,Ord_2613
11111,17-01-2011,MEDIUM,Ord_2614
11173,30-03-2012,CRITICAL,Ord_2615
11239,9/2/2012,CRITICAL,Ord_2616
11396,21-07-2012,CRITICAL,Ord_2617
11808,31-07-2012,NOT SPECIFIED,Ord_2618
11874,9/9/2012,MEDIUM,Ord_2619
12322,11/5/2011,CRITICAL,Ord_2620
12480,7/7/2009,MEDIUM,Ord_2621
12516,24-05-2009,LOW,Ord_2622
13088,22-04-2010,NOT SPECIFIED,Ord_2623
13121,7/3/2010,HIGH,Ord_2624
13348,7/11/2010,MEDIUM,Ord_2625
13413,29-01-2010,CRITICAL,Ord_2626
13447,8/1/2010,HIGH,Ord_2627
13638,30-09-2011,HIGH,Ord_2628
13761,17-10-2009,LOW,Ord_2629
14247,16-08-2011,CRITICAL,Ord_2630
14755,5/1/2010,HIGH,Ord_2631
14854,28-04-2010,LOW,Ord_2632
15078,9/11/2010,HIGH,Ord_2633
15744,21-03-2010,CRITICAL,Ord_2634
16454,11/5/2012,MEDIUM,Ord_2635
16676,19-03-2009,HIGH,Ord_2636
16897,15-06-2012,NOT SPECIFIED,Ord_2637
16999,19-01-2009,CRITICAL,Ord_2638
17091,21-07-2012,MEDIUM,Ord_2639
17249,25-09-2010,LOW,Ord_2640
17670,25-08-2009,MEDIUM,Ord_2641
17797,10/7/2012,LOW,Ord_2642
18213,10/9/2010,MEDIUM,Ord_2643
18241,27-07-2010,LOW,Ord_2644
18244,11/2/2011,CRITICAL,Ord_2645
18465,15-04-2010,HIGH,Ord_2646
18528,30-04-2011,CRITICAL,Ord_2647
18917,3/5/2012,CRITICAL,Ord_2648
19493,2/2/2009,CRITICAL,Ord_2649
19616,22-12-2011,HIGH,Ord_2650
20390,31-08-2009,NOT SPECIFIED,Ord_2651
20451,25-05-2012,CRITICAL,Ord_2652
20486,5/3/2011,HIGH,Ord_2653
20899,12/4/2010,LOW,Ord_2654
21089,28-07-2011,MEDIUM,Ord_2655
21634,28-10-2012,NOT SPECIFIED,Ord_2656
21665,15-10-2012,HIGH,Ord_2657
21729,6/12/2012,LOW,Ord_2658
21796,6/5/2012,LOW,Ord_2659
21958,5/6/2009,HIGH,Ord_2660
22468,10/6/2010,NOT SPECIFIED,Ord_2661
22626,29-06-2010,CRITICAL,Ord_2662
23205,24-05-2009,HIGH,Ord_2663
23394,29-04-2010,HIGH,Ord_2664
24390,6/6/2012,LOW,Ord_2665
24643,29-04-2012,MEDIUM,Ord_2666
24679,7/5/2011,NOT SPECIFIED,Ord_2667
25062,30-10-2010,CRITICAL,Ord_2668
25152,15-10-2012,CRITICAL,Ord_2669
25478,24-04-2012,CRITICAL,Ord_2670
26469,30-07-2012,MEDIUM,Ord_2671
26470,21-03-2009,HIGH,Ord_2672
26565,21-10-2009,MEDIUM,Ord_2673
26852,6/3/2010,CRITICAL,Ord_2674
27299,5/8/2012,CRITICAL,Ord_2675
27300,30-09-2012,NOT SPECIFIED,Ord_2676
27557,8/2/2012,LOW,Ord_2677
27654,24-09-2010,HIGH,Ord_2678
27684,5/9/2011,LOW,Ord_2679
27811,4/3/2011,NOT SPECIFIED,Ord_2680
28064,2/9/2010,MEDIUM,Ord_2681
28258,13-03-2009,CRITICAL,Ord_2682
28321,1/8/2010,MEDIUM,Ord_2683
28454,6/8/2012,MEDIUM,Ord_2684
29255,3/12/2011,LOW,Ord_2685
29383,18-11-2011,MEDIUM,Ord_2686
29507,9/2/2012,LOW,Ord_2687
29572,3/6/2010,NOT SPECIFIED,Ord_2688
29889,4/12/2009,NOT SPECIFIED,Ord_2689
29894,7/9/2010,LOW,Ord_2690
30054,1/9/2012,NOT SPECIFIED,Ord_2691
30208,16-07-2012,LOW,Ord_2692
30369,24-03-2011,CRITICAL,Ord_2693
30726,25-11-2009,MEDIUM,Ord_2694
30727,25-07-2012,MEDIUM,Ord_2695
30915,16-01-2009,LOW,Ord_2696
31072,29-11-2010,LOW,Ord_2697
31073,25-07-2010,MEDIUM,Ord_2698
31138,21-01-2009,HIGH,Ord_2699
31173,18-08-2012,LOW,Ord_2700
31812,31-07-2011,HIGH,Ord_2701
32002,20-07-2010,LOW,Ord_2702
32323,23-07-2010,HIGH,Ord_2703
32454,31-03-2011,CRITICAL,Ord_2704
32516,24-10-2010,CRITICAL,Ord_2705
32608,22-05-2012,HIGH,Ord_2706
33510,2/12/2011,HIGH,Ord_2707
33541,19-06-2012,CRITICAL,Ord_2708
33573,4/10/2010,CRITICAL,Ord_2709
34371,1/4/2010,MEDIUM,Ord_2710
34530,30-08-2010,LOW,Ord_2711
34562,24-08-2010,LOW,Ord_2712
35430,25-03-2010,LOW,Ord_2713
35588,13-06-2010,LOW,Ord_2714
35712,23-10-2012,HIGH,Ord_2715
36130,13-09-2012,CRITICAL,Ord_2716
36416,30-11-2009,LOW,Ord_2717
36418,27-01-2012,NOT SPECIFIED,Ord_2718
36517,1/3/2010,NOT SPECIFIED,Ord_2719
36705,25-06-2009,NOT SPECIFIED,Ord_2720
36833,11/7/2012,LOW,Ord_2721
36896,3/11/2009,CRITICAL,Ord_2722
37123,18-02-2012,HIGH,Ord_2723
37572,3/8/2010,HIGH,Ord_2724
37669,29-10-2010,NOT SPECIFIED,Ord_2725
38117,20-04-2010,LOW,Ord_2726
38210,12/12/2010,LOW,Ord_2727
38274,10/6/2011,HIGH,Ord_2728
38370,3/4/2011,HIGH,Ord_2729
38405,15-07-2010,MEDIUM,Ord_2730
38466,17-08-2011,CRITICAL,Ord_2731
38501,28-04-2009,CRITICAL,Ord_2732
38532,17-07-2012,HIGH,Ord_2733
38915,17-09-2009,MEDIUM,Ord_2734
38947,29-11-2009,CRITICAL,Ord_2735
39078,23-06-2009,LOW,Ord_2736
39141,3/5/2009,LOW,Ord_2737
39460,2/5/2009,NOT SPECIFIED,Ord_2738
39904,2/2/2009,NOT SPECIFIED,Ord_2739
39909,24-02-2011,LOW,Ord_2740
40100,4/2/2012,LOW,Ord_2741
40224,30-06-2009,LOW,Ord_2742
40422,18-07-2011,CRITICAL,Ord_2743
40802,3/9/2012,HIGH,Ord_2744
40839,31-03-2012,MEDIUM,Ord_2745
40997,21-04-2009,LOW,Ord_2746
41185,6/12/2009,CRITICAL,Ord_2747
41253,7/5/2009,MEDIUM,Ord_2748
41378,29-10-2012,NOT SPECIFIED,Ord_2749
41474,20-04-2009,NOT SPECIFIED,Ord_2750
41508,24-09-2010,HIGH,Ord_2751
41571,6/6/2011,LOW,Ord_2752
41728,30-09-2009,HIGH,Ord_2753
41764,5/10/2009,NOT SPECIFIED,Ord_2754
42082,18-12-2011,CRITICAL,Ord_2755
42279,30-06-2009,NOT SPECIFIED,Ord_2756
42308,12/6/2009,MEDIUM,Ord_2757
42375,1/10/2010,HIGH,Ord_2758
42851,1/6/2009,HIGH,Ord_2759
43585,10/11/2010,CRITICAL,Ord_2760
43590,10/9/2009,CRITICAL,Ord_2761
43874,10/6/2012,HIGH,Ord_2762
45542,7/2/2010,HIGH,Ord_2763
45698,23-04-2012,HIGH,Ord_2764
45987,12/3/2009,NOT SPECIFIED,Ord_2765
46052,23-11-2009,MEDIUM,Ord_2766
46374,7/7/2010,HIGH,Ord_2767
46402,8/1/2011,MEDIUM,Ord_2768
46404,4/3/2012,CRITICAL,Ord_2769
46468,11/1/2011,CRITICAL,Ord_2770
46497,19-06-2012,HIGH,Ord_2771
47303,5/12/2011,MEDIUM,Ord_2772
47492,23-07-2011,HIGH,Ord_2773
47682,16-11-2012,NOT SPECIFIED,Ord_2774
48483,10/12/2009,CRITICAL,Ord_2775
48961,21-07-2009,NOT SPECIFIED,Ord_2776
49350,22-08-2012,HIGH,Ord_2777
49505,21-01-2009,CRITICAL,Ord_2778
49797,8/3/2011,NOT SPECIFIED,Ord_2779
50017,20-11-2012,LOW,Ord_2780
50083,8/4/2011,NOT SPECIFIED,Ord_2781
50307,15-10-2010,LOW,Ord_2782
50663,9/11/2010,CRITICAL,Ord_2783
50917,21-07-2009,LOW,Ord_2784
50981,4/8/2009,CRITICAL,Ord_2785
51140,14-09-2012,LOW,Ord_2786
51205,10/12/2012,HIGH,Ord_2787
51237,10/3/2012,MEDIUM,Ord_2788
51619,2/9/2009,NOT SPECIFIED,Ord_2789
51713,19-03-2011,NOT SPECIFIED,Ord_2790
52007,14-04-2012,MEDIUM,Ord_2791
52164,13-04-2012,NOT SPECIFIED,Ord_2792
52512,7/7/2011,HIGH,Ord_2793
52611,25-04-2011,MEDIUM,Ord_2794
52805,28-09-2011,HIGH,Ord_2795
52833,24-12-2011,MEDIUM,Ord_2796
52930,8/11/2011,LOW,Ord_2797
53127,11/5/2011,HIGH,Ord_2798
53349,10/4/2010,LOW,Ord_2799
53476,11/6/2009,NOT SPECIFIED,Ord_2800
53671,10/6/2011,MEDIUM,Ord_2801
53766,13-10-2009,NOT SPECIFIED,Ord_2802
53795,30-01-2012,HIGH,Ord_2803
54209,15-08-2012,MEDIUM,Ord_2804
54369,2/3/2009,NOT SPECIFIED,Ord_2805
54850,24-12-2010,NOT SPECIFIED,Ord_2806
54950,5/12/2010,HIGH,Ord_2807
55172,3/12/2010,NOT SPECIFIED,Ord_2808
55235,6/10/2010,LOW,Ord_2809
55300,20-02-2009,HIGH,Ord_2810
55553,17-07-2009,MEDIUM,Ord_2811
55747,2/12/2012,HIGH,Ord_2812
55779,10/3/2012,CRITICAL,Ord_2813
56418,12/4/2012,CRITICAL,Ord_2814
56580,14-08-2011,NOT SPECIFIED,Ord_2815
56807,21-04-2009,HIGH,Ord_2816
56837,14-12-2010,LOW,Ord_2817
56995,15-10-2009,MEDIUM,Ord_2818
57091,31-10-2011,MEDIUM,Ord_2819
57155,17-06-2009,CRITICAL,Ord_2820
57185,23-05-2011,MEDIUM,Ord_2821
57409,20-11-2009,NOT SPECIFIED,Ord_2822
57542,22-08-2009,HIGH,Ord_2823
57639,21-07-2010,CRITICAL,Ord_2824
57856,12/2/2009,MEDIUM,Ord_2825
58435,7/5/2012,LOW,Ord_2826
59009,18-11-2011,CRITICAL,Ord_2827
59491,24-03-2012,HIGH,Ord_2828
59554,15-11-2011,CRITICAL,Ord_2829
59559,17-09-2010,CRITICAL,Ord_2830
59745,19-04-2009,NOT SPECIFIED,Ord_2831
59906,20-05-2010,HIGH,Ord_2832
454,26-12-2011,LOW,Ord_2833
549,12/7/2012,CRITICAL,Ord_2834
999,4/9/2010,LOW,Ord_2835
1286,13-05-2010,NOT SPECIFIED,Ord_2836
1831,1/12/2010,CRITICAL,Ord_2837
1892,25-03-2009,LOW,Ord_2838
1991,6/9/2012,NOT SPECIFIED,Ord_2839
4610,17-06-2010,LOW,Ord_2840
5697,4/10/2012,CRITICAL,Ord_2841
5986,21-04-2012,HIGH,Ord_2842
6053,11/12/2010,MEDIUM,Ord_2843
6432,10/11/2011,CRITICAL,Ord_2844
6502,20-08-2011,MEDIUM,Ord_2845
6656,15-05-2009,CRITICAL,Ord_2846
7072,4/2/2012,CRITICAL,Ord_2847
7429,26-05-2010,NOT SPECIFIED,Ord_2848
7910,20-04-2010,CRITICAL,Ord_2849
8035,1/3/2012,MEDIUM,Ord_2850
8961,28-06-2011,LOW,Ord_2851
9606,27-07-2009,NOT SPECIFIED,Ord_2852
9857,11/5/2010,HIGH,Ord_2853
11233,30-08-2011,NOT SPECIFIED,Ord_2854
11493,20-10-2011,CRITICAL,Ord_2855
11684,27-07-2012,HIGH,Ord_2856
11975,13-04-2011,CRITICAL,Ord_2857
13537,30-05-2010,LOW,Ord_2858
13670,23-05-2012,CRITICAL,Ord_2859
13764,13-07-2011,MEDIUM,Ord_2860
13953,31-05-2011,CRITICAL,Ord_2861
14119,31-05-2010,LOW,Ord_2862
14402,14-10-2010,MEDIUM,Ord_2863
14499,14-11-2010,LOW,Ord_2864
15079,15-01-2010,MEDIUM,Ord_2865
15236,9/4/2012,NOT SPECIFIED,Ord_2866
15397,6/2/2010,CRITICAL,Ord_2867
15719,18-01-2011,CRITICAL,Ord_2868
16450,15-05-2011,MEDIUM,Ord_2869
17186,26-01-2009,MEDIUM,Ord_2870
17379,14-08-2011,CRITICAL,Ord_2871
17573,4/9/2011,LOW,Ord_2872
18595,31-01-2009,CRITICAL,Ord_2873
19205,26-07-2010,MEDIUM,Ord_2874
19494,12/1/2010,HIGH,Ord_2875
19523,30-11-2011,HIGH,Ord_2876
20482,18-07-2011,MEDIUM,Ord_2877
21445,17-11-2009,LOW,Ord_2878
21573,25-04-2012,CRITICAL,Ord_2879
21795,13-06-2010,NOT SPECIFIED,Ord_2880
21859,18-11-2011,HIGH,Ord_2881
21989,10/2/2011,LOW,Ord_2882
22688,17-04-2012,MEDIUM,Ord_2883
22916,2/2/2012,MEDIUM,Ord_2884
22951,3/5/2012,MEDIUM,Ord_2885
23429,19-03-2009,CRITICAL,Ord_2886
23681,19-05-2012,HIGH,Ord_2887
24263,15-09-2012,LOW,Ord_2888
24455,6/12/2009,NOT SPECIFIED,Ord_2889
24707,10/3/2012,MEDIUM,Ord_2890
25091,19-02-2010,MEDIUM,Ord_2891
26305,2/12/2010,MEDIUM,Ord_2892
26982,28-04-2012,NOT SPECIFIED,Ord_2893
27106,1/12/2011,HIGH,Ord_2894
27527,30-11-2010,MEDIUM,Ord_2895
27746,4/12/2010,CRITICAL,Ord_2896
27974,7/10/2010,HIGH,Ord_2897
28774,1/1/2009,HIGH,Ord_2898
29607,13-03-2012,MEDIUM,Ord_2899
29730,16-06-2010,CRITICAL,Ord_2900
30144,6/8/2011,LOW,Ord_2901
31266,3/10/2012,HIGH,Ord_2902
31456,15-11-2012,HIGH,Ord_2903
31522,25-05-2010,MEDIUM,Ord_2904
33319,27-03-2009,NOT SPECIFIED,Ord_2905
33635,12/7/2009,HIGH,Ord_2906
33988,10/1/2009,MEDIUM,Ord_2907
34087,24-07-2009,LOW,Ord_2908
34691,14-01-2009,CRITICAL,Ord_2909
34785,25-01-2010,CRITICAL,Ord_2910
34883,4/11/2009,CRITICAL,Ord_2911
35077,7/10/2011,HIGH,Ord_2912
36132,9/4/2012,LOW,Ord_2913
36133,20-08-2011,MEDIUM,Ord_2914
37891,20-10-2011,HIGH,Ord_2915
38146,7/12/2011,LOW,Ord_2916
38756,7/5/2009,CRITICAL,Ord_2917
39268,22-04-2011,NOT SPECIFIED,Ord_2918
39488,22-06-2009,LOW,Ord_2919
39650,30-07-2010,NOT SPECIFIED,Ord_2920
39844,1/12/2009,NOT SPECIFIED,Ord_2921
41316,21-07-2009,NOT SPECIFIED,Ord_2922
41476,31-05-2010,HIGH,Ord_2923
41861,26-11-2010,LOW,Ord_2924
42274,3/9/2011,HIGH,Ord_2925
42882,27-10-2010,LOW,Ord_2926
43360,13-10-2009,LOW,Ord_2927
43713,7/9/2012,MEDIUM,Ord_2928
44322,12/10/2011,NOT SPECIFIED,Ord_2929
44579,3/6/2011,NOT SPECIFIED,Ord_2930
44737,19-11-2012,MEDIUM,Ord_2931
44738,5/12/2010,NOT SPECIFIED,Ord_2932
44768,26-05-2012,NOT SPECIFIED,Ord_2933
44867,26-07-2009,HIGH,Ord_2934
45029,3/7/2010,HIGH,Ord_2935
45543,2/2/2011,LOW,Ord_2936
45635,7/4/2012,LOW,Ord_2937
46436,4/4/2009,LOW,Ord_2938
46848,10/11/2009,MEDIUM,Ord_2939
47009,4/6/2009,CRITICAL,Ord_2940
47138,9/1/2009,LOW,Ord_2941
47236,2/10/2011,HIGH,Ord_2942
47686,11/10/2012,NOT SPECIFIED,Ord_2943
47971,29-10-2012,HIGH,Ord_2944
48261,18-03-2011,MEDIUM,Ord_2945
48773,15-01-2009,MEDIUM,Ord_2946
48902,23-10-2012,MEDIUM,Ord_2947
49221,3/7/2010,NOT SPECIFIED,Ord_2948
49255,22-06-2012,HIGH,Ord_2949
49575,16-12-2010,HIGH,Ord_2950
50144,7/6/2012,CRITICAL,Ord_2951
50181,30-05-2012,HIGH,Ord_2952
52324,29-06-2012,NOT SPECIFIED,Ord_2953
53441,24-08-2009,MEDIUM,Ord_2954
53445,24-10-2012,HIGH,Ord_2955
54055,13-02-2009,CRITICAL,Ord_2956
54151,2/9/2009,CRITICAL,Ord_2957
54181,18-05-2012,HIGH,Ord_2958
54243,16-09-2009,LOW,Ord_2959
54407,16-06-2010,MEDIUM,Ord_2960
55394,26-02-2010,CRITICAL,Ord_2961
56003,6/4/2010,CRITICAL,Ord_2962
56128,30-07-2010,MEDIUM,Ord_2963
56384,31-07-2012,CRITICAL,Ord_2964
56646,19-05-2010,CRITICAL,Ord_2965
56967,2/3/2012,LOW,Ord_2966
57479,15-03-2011,HIGH,Ord_2967
57699,10/11/2012,LOW,Ord_2968
58690,5/11/2011,HIGH,Ord_2969
58784,18-01-2009,MEDIUM,Ord_2970
59428,9/9/2010,HIGH,Ord_2971
1921,17-01-2009,MEDIUM,Ord_2972
2978,2/5/2011,CRITICAL,Ord_2973
7521,27-02-2011,LOW,Ord_2974
13351,6/5/2010,MEDIUM,Ord_2975
15687,9/4/2012,CRITICAL,Ord_2976
23169,23-06-2011,CRITICAL,Ord_2977
37863,24-02-2011,HIGH,Ord_2978
40866,23-05-2010,HIGH,Ord_2979
49989,26-04-2010,NOT SPECIFIED,Ord_2980
54595,28-04-2009,MEDIUM,Ord_2981
57249,20-07-2010,HIGH,Ord_2982
5639,1/6/2009,MEDIUM,Ord_2983
12320,20-12-2011,CRITICAL,Ord_2984
12326,2/2/2011,CRITICAL,Ord_2985
